# P90_CSV_VERSION=1.0
EndOfPeriodUTC (dd/mm/yyyy HH:mm),SolarAzimuth (degrees),SolarZenith (degrees),AmbientTemp (celsius),DHI (W/m2),GHI (W/m2),DNI (W/m2),WS (m/s),Tilt (degrees)
22/07/1990 15:00,0.0,0.0,10.920007324218773,0.0,0.0,0.0,5.659999847412109,0.0
22/07/1990 16:00,0.0,0.0,10.469995117187523,0.0,0.0,0.0,6.070000171661377,0.0
22/07/1990 17:00,0.0,0.0,10.290002441406273,0.0,0.0,0.0,6.139999866485596,0.0
22/07/1990 18:00,0.0,0.0,10.100000000000023,0.0,0.0,0.0,6.139999866485596,0.0
22/07/1990 19:00,0.0,0.0,9.760003662109398,0.0,0.0,0.0,5.929999828338623,0.0
22/07/1990 20:00,0.0,0.0,9.570001220703148,0.0,0.0,0.0,5.789999961853027,0.0
22/07/1990 21:00,0.0,0.0,9.339990234375023,24.799999237060547,24.799999237060547,0.0,5.71999979019165,0.0
22/07/1990 22:00,0.0,0.0,11.020013427734398,57.349998474121094,233.0,916.260009765625,5.71999979019165,0.0
22/07/1990 23:00,0.0,0.0,11.249993896484398,73.0,390.0,896.0900268554688,5.590000152587891,0.0
23/07/1990 00:00,0.0,0.0,11.559991455078148,83.44999694824219,498.6499938964844,862.9400024414062,5.789999961853027,0.0
23/07/1990 01:00,0.0,0.0,13.070001220703148,86.4000015258789,562.7000122070312,850.1500244140625,6.139999866485596,0.0
23/07/1990 02:00,0.0,0.0,14.200006103515648,86.30000305175781,545.2000122070312,780.27001953125,5.860000133514404,0.0
23/07/1990 03:00,0.0,0.0,14.800012207031273,91.25,487.79998779296875,704.52001953125,5.309999942779541,0.0
23/07/1990 04:00,0.0,0.0,15.230004882812523,96.69999694824219,338.5,497.3299865722656,5.03000020980835,0.0
23/07/1990 05:00,0.0,0.0,15.350000000000023,70.30000305175781,200.60000610351562,358.6300048828125,5.590000152587891,0.0
23/07/1990 06:00,0.0,0.0,15.309991455078148,25.600000381469727,52.79999923706055,134.22000122070312,6.28000020980835,0.0
23/07/1990 07:00,0.0,0.0,14.300012207031273,0.25,0.25,0.0,6.900000095367432,0.0
23/07/1990 08:00,0.0,0.0,13.969995117187523,0.0,0.0,0.0,6.96999979019165,0.0
23/07/1990 09:00,0.0,0.0,13.659997558593773,0.0,0.0,0.0,7.03000020980835,0.0
23/07/1990 10:00,0.0,0.0,12.640008544921898,0.0,0.0,0.0,6.480000019073486,0.0
23/07/1990 11:00,0.0,0.0,12.279992675781273,0.0,0.0,0.0,6.760000228881836,0.0
23/07/1990 12:00,0.0,0.0,12.129998779296898,0.0,0.0,0.0,7.239999771118164,0.0
23/07/1990 13:00,0.0,0.0,11.909997558593773,0.0,0.0,0.0,7.380000114440918,0.0
23/07/1990 14:00,0.0,0.0,11.929986572265648,0.0,0.0,0.0,7.71999979019165,0.0
23/07/1990 15:00,0.0,0.0,12.020013427734398,0.0,0.0,0.0,8.479999542236328,0.0
23/07/1990 16:00,0.0,0.0,12.119989013671898,0.0,0.0,0.0,9.239999771118164,0.0
23/07/1990 17:00,0.0,0.0,12.189996337890648,0.0,0.0,0.0,9.789999961853027,0.0
23/07/1990 18:00,0.0,0.0,12.209985351562523,0.0,0.0,0.0,10.069999694824219,0.0
23/07/1990 19:00,0.0,0.0,12.360009765625023,0.0,0.0,0.0,10.619999885559082,0.0
23/07/1990 20:00,0.0,0.0,12.390008544921898,0.0,0.0,0.0,10.829999923706055,0.0
23/07/1990 21:00,0.0,0.0,12.369989013671898,24.950000762939453,24.950000762939453,0.0,10.899999618530273,0.0
23/07/1990 22:00,0.0,0.0,13.550012207031273,59.849998474121094,190.6999969482422,674.7999877929688,10.069999694824219,0.0
23/07/1990 23:00,0.0,0.0,13.570001220703148,77.55000305175781,322.1499938964844,686.7100219726562,9.859999656677246,0.0
24/07/1990 00:00,0.0,0.0,13.670007324218773,123.6500015258789,435.45001220703125,644.4099731445312,9.930000305175781,0.0
24/07/1990 01:00,0.0,0.0,14.260003662109398,132.0500030517578,506.04998779296875,664.1900024414062,9.65999984741211,0.0
24/07/1990 02:00,0.0,0.0,14.899987792968773,116.8499984741211,528.6500244140625,696.75,9.170000076293945,0.0
24/07/1990 03:00,0.0,0.0,14.909997558593773,134.6999969482422,424.25,511.7900085449219,9.3100004196167,0.0
24/07/1990 04:00,0.0,0.0,15.020013427734398,97.6500015258789,341.95001220703125,499.5799865722656,8.970000267028809,0.0
24/07/1990 05:00,0.0,0.0,15.110009765625023,76.30000305175781,194.39999389648438,322.6700134277344,8.40999984741211,0.0
24/07/1990 06:00,0.0,0.0,15.149987792968773,29.549999237060547,64.3499984741211,169.63999938964844,7.929999828338623,0.0
24/07/1990 07:00,0.0,0.0,14.240014648437523,0.4000000059604645,0.4000000059604645,0.0,7.449999809265137,0.0
24/07/1990 08:00,0.0,0.0,13.980004882812523,0.0,0.0,0.0,7.380000114440918,0.0
24/07/1990 09:00,0.0,0.0,14.029992675781273,0.0,0.0,0.0,7.239999771118164,0.0
24/07/1990 10:00,0.0,0.0,12.850000000000023,0.0,0.0,0.0,6.210000038146973,0.0
24/07/1990 11:00,0.0,0.0,12.999993896484398,0.0,0.0,0.0,5.929999828338623,0.0
24/07/1990 12:00,0.0,0.0,13.149987792968773,0.0,0.0,0.0,5.789999961853027,0.0
24/07/1990 13:00,0.0,0.0,12.540002441406273,0.0,0.0,0.0,5.519999980926514,0.0
24/07/1990 14:00,0.0,0.0,12.450006103515648,0.0,0.0,0.0,5.449999809265137,0.0
24/07/1990 15:00,0.0,0.0,12.360009765625023,0.0,0.0,0.0,5.380000114440918,0.0
24/07/1990 16:00,0.0,0.0,11.959985351562523,0.0,0.0,0.0,5.309999942779541,0.0
24/07/1990 17:00,0.0,0.0,11.809991455078148,0.0,0.0,0.0,5.170000076293945,0.0
24/07/1990 18:00,0.0,0.0,11.649987792968773,0.0,0.0,0.0,4.900000095367432,0.0
24/07/1990 19:00,0.0,0.0,11.240014648437523,0.0,0.0,0.0,4.480000019073486,0.0
24/07/1990 20:00,0.0,0.0,11.010003662109398,0.0,0.0,0.0,4.070000171661377,0.0
24/07/1990 21:00,0.0,0.0,10.679986572265648,25.350000381469727,25.350000381469727,0.0,3.5899999141693115,0.0
24/07/1990 22:00,0.0,0.0,11.980004882812523,57.95000076293945,234.8000030517578,901.3599853515625,4.409999847412109,0.0
24/07/1990 23:00,0.0,0.0,12.230004882812523,71.75,397.8999938964844,909.2100219726562,4.409999847412109,0.0
25/07/1990 00:00,0.0,0.0,12.559991455078148,79.5,516.5999755859375,898.1799926757812,4.070000171661377,0.0
25/07/1990 01:00,0.0,0.0,14.219995117187523,82.6500015258789,578.5999755859375,876.219970703125,3.309999942779541,0.0
25/07/1990 02:00,0.0,0.0,15.179986572265648,86.05000305175781,580.1500244140625,831.8200073242188,2.140000104904175,0.0
25/07/1990 03:00,0.0,0.0,15.369989013671898,82.6500015258789,522.4500122070312,773.3200073242188,1.3799999952316284,0.0
25/07/1990 04:00,0.0,0.0,15.809991455078148,74.25,408.3500061035156,679.22998046875,1.1699999570846558,0.0
25/07/1990 05:00,0.0,0.0,15.969995117187523,67.05000305175781,246.8000030517578,487.4800109863281,1.1699999570846558,0.0
25/07/1990 06:00,0.0,0.0,16.020013427734398,35.79999923706055,76.8499984741211,197.67999267578125,1.2400000095367432,0.0
25/07/1990 07:00,0.0,0.0,14.670007324218773,0.550000011920929,0.550000011920929,0.0,1.5199999809265137,0.0
25/07/1990 08:00,0.0,0.0,14.309991455078148,0.0,0.0,0.0,2.2799999713897705,0.0
25/07/1990 09:00,0.0,0.0,14.439996337890648,0.0,0.0,0.0,3.0299999713897705,0.0
25/07/1990 10:00,0.0,0.0,13.839990234375023,0.0,0.0,0.0,3.7899999618530273,0.0
25/07/1990 11:00,0.0,0.0,13.820001220703148,0.0,0.0,0.0,4.340000152587891,0.0
25/07/1990 12:00,0.0,0.0,13.879998779296898,0.0,0.0,0.0,4.829999923706055,0.0
25/07/1990 13:00,0.0,0.0,13.149987792968773,0.0,0.0,0.0,5.099999904632568,0.0
25/07/1990 14:00,0.0,0.0,12.839990234375023,0.0,0.0,0.0,5.099999904632568,0.0
25/07/1990 15:00,0.0,0.0,12.379998779296898,0.0,0.0,0.0,5.03000020980835,0.0
25/07/1990 16:00,0.0,0.0,11.659997558593773,0.0,0.0,0.0,4.96999979019165,0.0
25/07/1990 17:00,0.0,0.0,11.399987792968773,0.0,0.0,0.0,4.760000228881836,0.0
25/07/1990 18:00,0.0,0.0,11.100000000000023,0.0,0.0,0.0,4.619999885559082,0.0
25/07/1990 19:00,0.0,0.0,10.550012207031273,0.0,0.0,0.0,4.340000152587891,0.0
25/07/1990 20:00,0.0,0.0,10.140008544921898,0.0,0.0,0.0,4.070000171661377,0.0
25/07/1990 21:00,0.0,0.0,9.640008544921898,32.099998474121094,32.099998474121094,0.0,3.7899999618530273,0.0
25/07/1990 22:00,0.0,0.0,10.459985351562523,77.94999694824219,227.39999389648438,752.5599975585938,3.859999895095825,0.0
25/07/1990 23:00,0.0,0.0,10.309991455078148,107.0999984741211,378.20001220703125,750.2899780273438,3.380000114440918,0.0
26/07/1990 00:00,0.0,0.0,10.730004882812523,130.10000610351562,494.3500061035156,744.0900268554688,2.8299999237060547,0.0
26/07/1990 01:00,0.0,0.0,12.850000000000023,102.0,580.4000244140625,840.77001953125,2.690000057220459,0.0
26/07/1990 02:00,0.0,0.0,14.439996337890648,88.19999694824219,593.4000244140625,846.1799926757812,2.619999885559082,0.0
26/07/1990 03:00,0.0,0.0,15.159997558593773,83.30000305175781,534.5499877929688,789.27001953125,2.619999885559082,0.0
26/07/1990 04:00,0.0,0.0,16.429986572265648,75.1500015258789,417.04998779296875,690.97998046875,2.140000104904175,0.0
26/07/1990 05:00,0.0,0.0,16.950006103515648,60.5,256.45001220703125,527.469970703125,1.3799999952316284,0.0
26/07/1990 06:00,0.0,0.0,17.379998779296898,30.649999618530273,83.75,252.61000061035156,0.6200000047683716,0.0
26/07/1990 07:00,0.0,0.0,15.600000000000023,0.550000011920929,0.550000011920929,0.0,0.6200000047683716,0.0
26/07/1990 08:00,0.0,0.0,16.020013427734398,0.0,0.0,0.0,1.1699999570846558,0.0
26/07/1990 09:00,0.0,0.0,16.249993896484398,0.0,0.0,0.0,2.140000104904175,0.0
26/07/1990 10:00,0.0,0.0,15.050012207031273,0.0,0.0,0.0,3.240000009536743,0.0
26/07/1990 11:00,0.0,0.0,13.510003662109398,0.0,0.0,0.0,4.28000020980835,0.0
26/07/1990 12:00,0.0,0.0,13.770013427734398,0.0,0.0,0.0,4.340000152587891,0.0
26/07/1990 13:00,0.0,0.0,13.170007324218773,0.0,0.0,0.0,4.619999885559082,0.0
26/07/1990 14:00,0.0,0.0,12.659997558593773,0.0,0.0,0.0,4.550000190734863,0.0
26/07/1990 15:00,0.0,0.0,12.119989013671898,0.0,0.0,0.0,4.409999847412109,0.0
26/07/1990 16:00,0.0,0.0,11.209985351562523,0.0,0.0,0.0,4.409999847412109,0.0
26/07/1990 17:00,0.0,0.0,10.820001220703148,0.0,0.0,0.0,4.340000152587891,0.0
26/07/1990 18:00,0.0,0.0,10.439996337890648,0.0,0.0,0.0,3.930000066757202,0.0
26/07/1990 19:00,0.0,0.0,9.719995117187523,0.0,0.0,0.0,3.450000047683716,0.0
26/07/1990 20:00,0.0,0.0,9.559991455078148,0.0,0.0,0.0,3.240000009536743,0.0
26/07/1990 21:00,0.0,0.0,9.360009765625023,26.899999618530273,26.899999618530273,0.0,3.0999999046325684,0.0
26/07/1990 22:00,0.0,0.0,11.279992675781273,60.349998474121094,236.10000610351562,874.0999755859375,3.450000047683716,0.0
26/07/1990 23:00,0.0,0.0,11.559991455078148,72.9000015258789,398.3500061035156,894.030029296875,3.380000114440918,0.0
27/07/1990 00:00,0.0,0.0,12.240014648437523,81.69999694824219,514.7999877929688,879.4199829101562,3.0299999713897705,0.0
27/07/1990 01:00,0.0,0.0,14.330010986328148,86.6500015258789,578.5499877929688,859.8699951171875,2.549999952316284,0.0
27/07/1990 02:00,0.0,0.0,15.600000000000023,87.4000015258789,580.25,821.219970703125,1.7899999618530273,0.0
27/07/1990 03:00,0.0,0.0,15.959985351562523,84.1500015258789,520.5,759.1300048828125,0.6899999976158142,0.0
27/07/1990 04:00,0.0,0.0,16.459985351562523,76.8499984741211,405.54998779296875,660.3499755859375,0.9700000286102295,0.0
27/07/1990 05:00,0.0,0.0,16.540002441406273,61.20000076293945,251.89999389648438,509.5,1.3799999952316284,0.0
27/07/1990 06:00,0.0,0.0,16.559991455078148,31.200000762939453,83.5999984741211,246.25999450683594,2.0,0.0
27/07/1990 07:00,0.0,0.0,15.339990234375023,0.6499999761581421,0.6499999761581421,0.0,2.619999885559082,0.0
27/07/1990 08:00,0.0,0.0,15.080010986328148,0.0,0.0,0.0,3.0299999713897705,0.0
27/07/1990 09:00,0.0,0.0,15.119989013671898,0.0,0.0,0.0,3.5199999809265137,0.0
27/07/1990 10:00,0.0,0.0,14.209985351562523,0.0,0.0,0.0,3.5199999809265137,0.0
27/07/1990 11:00,0.0,0.0,14.219995117187523,0.0,0.0,0.0,3.450000047683716,0.0
27/07/1990 12:00,0.0,0.0,13.850000000000023,0.0,0.0,0.0,3.1700000762939453,0.0
27/07/1990 13:00,0.0,0.0,13.050012207031273,0.0,0.0,0.0,2.690000057220459,0.0
27/07/1990 14:00,0.0,0.0,12.499993896484398,0.0,0.0,0.0,2.2799999713897705,0.0
27/07/1990 15:00,0.0,0.0,11.909997558593773,0.0,0.0,0.0,1.9299999475479126,0.0
27/07/1990 16:00,0.0,0.0,11.149987792968773,0.0,0.0,0.0,1.8600000143051147,0.0
27/07/1990 17:00,0.0,0.0,11.110009765625023,0.0,0.0,0.0,2.069999933242798,0.0
27/07/1990 18:00,0.0,0.0,10.730004882812523,0.0,0.0,0.0,2.3399999141693115,0.0
27/07/1990 19:00,0.0,0.0,10.240014648437523,0.0,0.0,0.0,2.549999952316284,0.0
27/07/1990 20:00,0.0,0.0,9.999993896484398,0.0,0.0,0.0,2.549999952316284,0.0
27/07/1990 21:00,0.0,0.0,9.899987792968773,42.04999923706055,42.04999923706055,0.0,2.690000057220459,0.0
27/07/1990 22:00,0.0,0.0,11.270013427734398,114.69999694824219,192.5,382.07000732421875,2.8299999237060547,0.0
27/07/1990 23:00,0.0,0.0,11.330010986328148,139.75,344.8999938964844,559.280029296875,2.4100000858306885,0.0
28/07/1990 00:00,0.0,0.0,11.899987792968773,170.64999389648438,455.6499938964844,575.1599731445312,1.7899999618530273,0.0
28/07/1990 01:00,0.0,0.0,14.110009765625023,171.6999969482422,519.5999755859375,604.8300170898438,1.659999966621399,0.0
28/07/1990 02:00,0.0,0.0,15.469995117187523,215.39999389648438,476.5,432.7799987792969,2.549999952316284,0.0
28/07/1990 03:00,0.0,0.0,16.059991455078148,230.9499969482422,394.5,282.989990234375,3.450000047683716,0.0
28/07/1990 04:00,0.0,0.0,16.990014648437523,187.4499969482422,283.20001220703125,191.1999969482422,4.210000038146973,0.0
28/07/1990 05:00,0.0,0.0,17.300012207031273,120.5999984741211,180.39999389648438,158.57000732421875,4.760000228881836,0.0
28/07/1990 06:00,0.0,0.0,17.409997558593773,46.0,59.650001525878906,63.369998931884766,5.239999771118164,0.0
28/07/1990 07:00,0.0,0.0,16.629998779296898,0.75,0.75,0.0,5.929999828338623,0.0
28/07/1990 08:00,0.0,0.0,16.510003662109398,0.0,0.0,0.0,6.340000152587891,0.0
28/07/1990 09:00,0.0,0.0,16.619989013671898,0.0,0.0,0.0,6.550000190734863,0.0
28/07/1990 10:00,0.0,0.0,15.939996337890648,0.0,0.0,0.0,6.0,0.0
28/07/1990 11:00,0.0,0.0,15.830010986328148,0.0,0.0,0.0,6.139999866485596,0.0
28/07/1990 12:00,0.0,0.0,15.520013427734398,0.0,0.0,0.0,6.480000019073486,0.0
28/07/1990 13:00,0.0,0.0,14.600000000000023,0.0,0.0,0.0,6.340000152587891,0.0
28/07/1990 14:00,0.0,0.0,14.200006103515648,0.0,0.0,0.0,6.0,0.0
28/07/1990 15:00,0.0,0.0,13.730004882812523,0.0,0.0,0.0,5.519999980926514,0.0
28/07/1990 16:00,0.0,0.0,12.779992675781273,0.0,0.0,0.0,5.099999904632568,0.0
28/07/1990 17:00,0.0,0.0,12.420007324218773,0.0,0.0,0.0,4.829999923706055,0.0
28/07/1990 18:00,0.0,0.0,12.330010986328148,0.0,0.0,0.0,4.550000190734863,0.0
28/07/1990 19:00,0.0,0.0,12.159997558593773,0.0,0.0,0.0,4.619999885559082,0.0
28/07/1990 20:00,0.0,0.0,12.330010986328148,0.0,0.0,0.0,4.550000190734863,0.0
28/07/1990 21:00,0.0,0.0,12.459985351562523,28.149999618530273,28.149999618530273,0.0,4.619999885559082,0.0
28/07/1990 22:00,0.0,0.0,14.219995117187523,59.650001525878906,240.5,876.72998046875,4.550000190734863,0.0
28/07/1990 23:00,0.0,0.0,14.480004882812523,74.75,397.8999938964844,874.1199951171875,4.409999847412109,0.0
29/07/1990 00:00,0.0,0.0,15.059991455078148,83.3499984741211,515.3499755859375,866.3699951171875,4.28000020980835,0.0
29/07/1990 01:00,0.0,0.0,17.219995117187523,86.30000305175781,574.75,844.4600219726562,4.28000020980835,0.0
29/07/1990 02:00,0.0,0.0,18.399987792968773,89.19999694824219,575.2999877929688,801.4199829101562,4.0,0.0
29/07/1990 03:00,0.0,0.0,18.920007324218773,88.4000015258789,500.1000061035156,708.469970703125,3.7899999618530273,0.0
29/07/1990 04:00,0.0,0.0,19.580010986328148,79.0,374.1000061035156,585.7000122070312,3.5199999809265137,0.0
29/07/1990 05:00,0.0,0.0,19.760003662109398,62.20000076293945,245.64999389648438,482.760009765625,3.450000047683716,0.0
29/07/1990 06:00,0.0,0.0,19.670007324218773,29.899999618530273,76.55000305175781,213.9600067138672,3.859999895095825,0.0
29/07/1990 07:00,0.0,0.0,18.140008544921898,0.800000011920929,0.800000011920929,0.0,4.690000057220459,0.0
29/07/1990 08:00,0.0,0.0,17.629998779296898,0.0,0.0,0.0,5.099999904632568,0.0
29/07/1990 09:00,0.0,0.0,17.459985351562523,0.0,0.0,0.0,5.309999942779541,0.0
29/07/1990 10:00,0.0,0.0,16.610009765625023,0.0,0.0,0.0,5.519999980926514,0.0
29/07/1990 11:00,0.0,0.0,16.379998779296898,0.0,0.0,0.0,5.71999979019165,0.0
29/07/1990 12:00,0.0,0.0,16.020013427734398,0.0,0.0,0.0,5.71999979019165,0.0
29/07/1990 13:00,0.0,0.0,15.040002441406273,0.0,0.0,0.0,5.590000152587891,0.0
29/07/1990 14:00,0.0,0.0,14.790002441406273,0.0,0.0,0.0,5.380000114440918,0.0
29/07/1990 15:00,0.0,0.0,14.570001220703148,0.0,0.0,0.0,5.170000076293945,0.0
29/07/1990 16:00,0.0,0.0,13.999993896484398,0.0,0.0,0.0,4.829999923706055,0.0
29/07/1990 17:00,0.0,0.0,13.760003662109398,0.0,0.0,0.0,4.550000190734863,0.0
29/07/1990 18:00,0.0,0.0,13.540002441406273,0.0,0.0,0.0,4.210000038146973,0.0
29/07/1990 19:00,0.0,0.0,13.149987792968773,0.0,0.0,0.0,3.859999895095825,0.0
29/07/1990 20:00,0.0,0.0,12.809991455078148,0.0,0.0,0.0,3.5899999141693115,0.0
29/07/1990 21:00,0.0,0.0,12.529992675781273,25.850000381469727,25.850000381469727,0.0,3.450000047683716,0.0
29/07/1990 22:00,0.0,0.0,13.730004882812523,82.5,183.9499969482422,485.3699951171875,3.380000114440918,0.0
29/07/1990 23:00,0.0,0.0,13.770013427734398,103.1500015258789,351.8999938964844,667.5399780273438,3.0299999713897705,0.0
30/07/1990 00:00,0.0,0.0,14.450006103515648,100.0999984741211,479.8500061035156,756.72998046875,2.549999952316284,0.0
30/07/1990 01:00,0.0,0.0,16.300012207031273,120.80000305175781,499.1000061035156,650.3400268554688,2.2100000381469727,0.0
30/07/1990 02:00,0.0,0.0,17.409997558593773,150.89999389648438,486.0,549.489990234375,2.2100000381469727,0.0
30/07/1990 03:00,0.0,0.0,17.499993896484398,144.1999969482422,413.20001220703125,460.3500061035156,2.140000104904175,0.0
30/07/1990 04:00,0.0,0.0,17.450006103515648,99.05000305175781,362.04998779296875,518.7999877929688,1.659999966621399,0.0
30/07/1990 05:00,0.0,0.0,17.640008544921898,54.400001525878906,175.75,316.9200134277344,1.5199999809265137,0.0
30/07/1990 06:00,0.0,0.0,17.670007324218773,28.950000762939453,64.69999694824219,161.99000549316406,2.3399999141693115,0.0
30/07/1990 07:00,0.0,0.0,16.670007324218773,0.8500000238418579,0.8500000238418579,0.0,3.930000066757202,0.0
30/07/1990 08:00,0.0,0.0,16.179986572265648,0.0,0.0,0.0,4.690000057220459,0.0
30/07/1990 09:00,0.0,0.0,15.600000000000023,0.0,0.0,0.0,5.309999942779541,0.0
30/07/1990 10:00,0.0,0.0,15.529992675781273,0.0,0.0,0.0,5.170000076293945,0.0
30/07/1990 11:00,0.0,0.0,15.050012207031273,0.0,0.0,0.0,6.0,0.0
30/07/1990 12:00,0.0,0.0,14.409997558593773,0.0,0.0,0.0,6.409999847412109,0.0
30/07/1990 13:00,0.0,0.0,13.749993896484398,0.0,0.0,0.0,6.619999885559082,0.0
30/07/1990 14:00,0.0,0.0,13.740014648437523,0.0,0.0,0.0,6.619999885559082,0.0
30/07/1990 15:00,0.0,0.0,13.879998779296898,0.0,0.0,0.0,6.619999885559082,0.0
30/07/1990 16:00,0.0,0.0,13.719995117187523,0.0,0.0,0.0,6.619999885559082,0.0
30/07/1990 17:00,0.0,0.0,13.520013427734398,0.0,0.0,0.0,6.900000095367432,0.0
30/07/1990 18:00,0.0,0.0,13.550012207031273,0.0,0.0,0.0,7.380000114440918,0.0
30/07/1990 19:00,0.0,0.0,13.839990234375023,0.0,0.0,0.0,8.0,0.0
30/07/1990 20:00,0.0,0.0,13.950006103515648,0.0,0.0,0.0,8.40999984741211,0.0
30/07/1990 21:00,0.0,0.0,14.010003662109398,22.600000381469727,22.600000381469727,0.0,8.6899995803833,0.0
30/07/1990 22:00,0.0,0.0,14.770013427734398,70.25,134.60000610351562,303.760009765625,7.519999980926514,0.0
30/07/1990 23:00,0.0,0.0,14.860009765625023,93.1500015258789,295.04998779296875,537.4299926757812,7.03000020980835,0.0
31/07/1990 00:00,0.0,0.0,14.990014648437523,117.19999694824219,334.5,430.2099914550781,7.789999961853027,0.0
31/07/1990 01:00,0.0,0.0,15.589990234375023,159.85000610351562,355.5,334.4200134277344,7.860000133514404,0.0
31/07/1990 02:00,0.0,0.0,15.909997558593773,126.19999694824219,355.29998779296875,373.6199951171875,7.71999979019165,0.0
31/07/1990 03:00,0.0,0.0,15.939996337890648,120.55000305175781,361.8999938964844,410.7200012207031,7.71999979019165,0.0
31/07/1990 04:00,0.0,0.0,15.929986572265648,89.25,300.79998779296875,414.739990234375,7.519999980926514,0.0
31/07/1990 05:00,0.0,0.0,15.909997558593773,67.55000305175781,193.25,325.7900085449219,7.380000114440918,0.0
31/07/1990 06:00,0.0,0.0,15.779992675781273,30.049999237060547,56.5,118.41000366210938,7.099999904632568,0.0
31/07/1990 07:00,0.0,0.0,14.959985351562523,0.8999999761581421,0.8999999761581421,0.0,7.099999904632568,0.0
31/07/1990 08:00,0.0,0.0,14.649987792968773,0.0,0.0,0.0,7.309999942779541,0.0
31/07/1990 09:00,0.0,0.0,14.649987792968773,0.0,0.0,0.0,7.380000114440918,0.0
31/07/1990 10:00,0.0,0.0,14.170007324218773,0.0,0.0,0.0,7.519999980926514,0.0
31/07/1990 11:00,0.0,0.0,14.209985351562523,0.0,0.0,0.0,6.900000095367432,0.0
31/07/1990 12:00,0.0,0.0,14.230004882812523,0.0,0.0,0.0,6.139999866485596,0.0
31/07/1990 13:00,0.0,0.0,13.649987792968773,0.0,0.0,0.0,5.519999980926514,0.0
31/07/1990 14:00,0.0,0.0,13.580010986328148,0.0,0.0,0.0,5.170000076293945,0.0
31/07/1990 15:00,0.0,0.0,13.399987792968773,0.0,0.0,0.0,5.03000020980835,0.0
31/07/1990 16:00,0.0,0.0,11.469995117187523,0.0,0.0,0.0,5.239999771118164,0.0
31/07/1990 17:00,0.0,0.0,11.779992675781273,0.0,0.0,0.0,5.039999961853027,0.0
31/07/1990 18:00,0.0,0.0,12.089990234375023,0.0,0.0,0.0,4.840000152587891,0.0
31/07/1990 19:00,0.0,0.0,12.409997558593773,0.0,0.0,0.0,4.650000095367432,0.0
31/07/1990 20:00,0.0,0.0,12.719995117187523,0.0,0.0,0.0,4.449999809265137,0.0
31/07/1990 21:00,0.0,0.0,13.029992675781273,29.799999237060547,29.799999237060547,0.0,4.25,0.0
31/07/1990 22:00,0.0,0.0,13.350000000000023,60.900001525878906,252.5500030517578,892.4199829101562,4.050000190734863,0.0
31/07/1990 23:00,0.0,0.0,13.659997558593773,77.5999984741211,412.20001220703125,883.3200073242188,3.8499999046325684,0.0
01/08/1990 00:00,0.0,0.0,13.969995117187523,79.1500015258789,535.5,897.5399780273438,3.6500000953674316,0.0
01/08/1990 01:00,0.0,0.0,14.279992675781273,84.75,602.0,878.97998046875,3.450000047683716,0.0
01/08/1990 02:00,0.0,0.0,14.600000000000023,97.30000305175781,596.75,810.0,3.25,0.0
01/08/1990 03:00,0.0,0.0,14.909997558593773,92.44999694824219,539.1500244140625,755.9000244140625,3.049999952316284,0.0
01/08/1990 04:00,0.0,0.0,15.219995117187523,89.69999694824219,414.70001220703125,633.219970703125,2.8499999046325684,0.0
01/08/1990 05:00,0.0,0.0,15.540002441406273,78.3499984741211,253.9499969482422,451.6400146484375,2.6600000858306885,0.0
01/08/1990 06:00,0.0,0.0,15.850000000000023,34.849998474121094,92.75,256.1099853515625,2.4600000381469727,0.0
01/08/1990 07:00,0.0,0.0,16.159997558593773,1.350000023841858,1.350000023841858,0.0,2.259999990463257,0.0
01/08/1990 08:00,0.0,0.0,14.610009765625023,0.0,0.0,0.0,2.2799999713897705,0.0
01/08/1990 09:00,0.0,0.0,14.339990234375023,0.0,0.0,0.0,2.3399999141693115,0.0
01/08/1990 10:00,0.0,0.0,13.939996337890648,0.0,0.0,0.0,1.1699999570846558,0.0
01/08/1990 11:00,0.0,0.0,14.040002441406273,0.0,0.0,0.0,0.550000011920929,0.0
01/08/1990 12:00,0.0,0.0,13.089990234375023,0.0,0.0,0.0,0.8999999761581421,0.0
01/08/1990 13:00,0.0,0.0,12.350000000000023,0.0,0.0,0.0,1.5199999809265137,0.0
01/08/1990 14:00,0.0,0.0,12.279992675781273,0.0,0.0,0.0,2.0,0.0
01/08/1990 15:00,0.0,0.0,12.050012207031273,0.0,0.0,0.0,2.140000104904175,0.0
01/08/1990 16:00,0.0,0.0,11.570001220703148,0.0,0.0,0.0,2.549999952316284,0.0
01/08/1990 17:00,0.0,0.0,11.089990234375023,0.0,0.0,0.0,2.690000057220459,0.0
01/08/1990 18:00,0.0,0.0,10.820001220703148,0.0,0.0,0.0,2.690000057220459,0.0
01/08/1990 19:00,0.0,0.0,10.869989013671898,0.0,0.0,0.0,2.9000000953674316,0.0
01/08/1990 20:00,0.0,0.0,10.990014648437523,0.0,0.0,0.0,3.309999942779541,0.0
01/08/1990 21:00,0.0,0.0,10.749993896484398,31.25,31.25,0.0,3.5199999809265137,0.0
01/08/1990 22:00,0.0,0.0,11.899987792968773,66.25,232.5500030517578,763.72998046875,3.930000066757202,0.0
01/08/1990 23:00,0.0,0.0,11.969995117187523,99.3499984741211,384.1499938964844,745.5499877929688,3.859999895095825,0.0
02/08/1990 00:00,0.0,0.0,12.559991455078148,109.44999694824219,493.45001220703125,750.2000122070312,3.7200000286102295,0.0
